id,file_name,file_index,img_type,time_utc,minute_offsets,episode_id,event_id,event_type,llcrnrlat,llcrnrlon,urcrnrlat,urcrnrlon,proj,size_x,size_y,height_m,width_m,data_min,data_max,pct_missing
R18082911107950,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/29/2018 11:10,,,,,37.33169078,-93.5641039,40.51849094,-88.8002638,#NAME?,48,48,384000,384000,0,124794,0
R18082911107988,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/29/2018 11:10,,,,,37.74661801,-90.55064694,40.80250054,-85.61833609,#NAME?,48,48,384000,384000,0,124794,0
R18082911107990,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/29/2018 11:10,,,,,38.26693093,-80.40652727,40.84435583,-74.9935259,#NAME?,48,48,384000,384000,0,124794,0
R18082911108078,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/29/2018 11:10,,,,,38.89350191,-89.51387088,41.89896806,-84.44085823,#NAME?,48,48,384000,384000,0,124794,0
R18082911108084,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/29/2018 11:10,,,,,39.02892609,-91.52133463,42.12293893,-86.53048644,#NAME?,48,48,384000,384000,0,124794,0
R18082911108118,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/29/2018 11:10,,,,,39.41655352,-90.59736509,42.46849713,-85.5305528,#NAME?,48,48,384000,384000,0,124794,0
R18082917467160,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/29/2018 17:45,,,,,24.02021107,-84.11997156,26.87525542,-79.81439694,#NAME?,48,48,384000,384000,0,323931,0
R18082917467465,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/29/2018 17:45,,,,,29.1342162,-103.9897596,32.73526214,-100.1255524,#NAME?,48,48,384000,384000,0,323931,0
R18082917467486,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/29/2018 17:45,,,,,29.63405503,-91.12991934,32.74890394,-86.7587379,#NAME?,48,48,384000,384000,0,323931,0
R18082917467506,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/29/2018 17:45,,,,,30.306259,-88.58377902,33.31099495,-84.08181418,#NAME?,48,48,384000,384000,0,323931,0
R18082917467575,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/29/2018 17:45,,,,,31.63647884,-87.6894198,34.59538057,-83.0727692,#NAME?,48,48,384000,384000,0,323931,0
R18082917467655,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/29/2018 17:45,,,,,33.66132757,-81.86868701,36.34298348,-76.89516126,#NAME?,48,48,384000,384000,0,323931,0
R18082917467760,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/29/2018 17:45,,,,,34.51295191,-95.64329934,37.79279492,-91.16307302,#NAME?,48,48,384000,384000,0,323931,0
R18082917468374,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/29/2018 17:45,,,,,42.43589077,-79.30484931,44.92615908,-73.42081263,#NAME?,48,48,384000,384000,0,323931,0
R18083001087106,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/30/2018 1:05,,,,,22.74570849,-83.96130084,25.60410708,-79.71356504,#NAME?,48,48,384000,384000,0,474222,0
R18083001087240,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/30/2018 1:05,,,,,25.78370056,-84.28450025,28.63235605,-79.89273223,#NAME?,48,48,384000,384000,0,474222,0
R18083001087500,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/30/2018 1:05,,,,,30.3850795,-87.06613291,33.32399619,-82.50475765,#NAME?,48,48,384000,384000,0,474222,0
R18083001087569,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/30/2018 1:05,,,,,31.04328752,-96.52263116,34.3677034,-92.27804112,#NAME?,48,48,384000,384000,0,474222,0
R18083001087608,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/30/2018 1:05,,,,,31.92825537,-91.17752598,35.03448627,-86.67485131,#NAME?,48,48,384000,384000,0,474222,0
R18083001087628,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/30/2018 1:05,,,,,33.54055677,-106.5768307,37.22507211,-102.6332108,#NAME?,48,48,384000,384000,0,474222,0
R18083001087722,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/30/2018 1:05,,,,,33.81734628,-92.82572936,36.98456352,-88.27090348,#NAME?,48,48,384000,384000,0,474222,0
R18083001087971,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/30/2018 1:05,,,,,38.36805418,-77.71022216,40.80820852,-72.17919018,#NAME?,48,48,384000,384000,0,474222,0
R18083007547346,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/30/2018 7:50,,,,,25.77273641,-99.42996482,29.2228114,-95.53375059,#NAME?,48,48,384000,384000,0,174521,0
R18083007547505,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/30/2018 7:50,,,,,29.74775752,-99.2811454,33.18005116,-95.20817021,#NAME?,48,48,384000,384000,0,174521,0
R18083007547546,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/30/2018 7:50,,,,,43.91119683,-124.6324337,48.14511057,-121.3194322,#NAME?,48,48,384000,384000,0,174521,0
R18083007547752,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/30/2018 7:50,,,,,36.2633728,-107.0531044,39.96439798,-103.0012956,#NAME?,48,48,384000,384000,0,174521,0
R18083007547834,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/30/2018 7:50,,,,,35.63933976,-88.69647616,38.62222283,-83.84476028,#NAME?,48,48,384000,384000,0,174521,0
R18083007547836,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/30/2018 7:50,,,,,35.67144693,-88.75951997,38.65697264,-83.90806071,#NAME?,48,48,384000,384000,0,174521,0
R18083007547843,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/30/2018 7:50,,,,,35.80375666,-87.86140014,38.74867642,-82.9625987,#NAME?,48,48,384000,384000,0,174521,0
R18083007547844,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/30/2018 7:50,,,,,36.1976098,-98.92487711,39.6032218,-94.4857906,#NAME?,48,48,384000,384000,0,174521,0
R18083018527393,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/30/2018 18:50,,,,,28.81674542,-84.63084406,31.65880977,-80.07929956,#NAME?,48,48,384000,384000,0,368896,0
R18083018527419,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/30/2018 18:50,,,,,29.26053241,-84.85986917,32.10971339,-80.289503,#NAME?,48,48,384000,384000,0,368896,0
R18083018527443,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/30/2018 18:50,,,,,28.67366543,-92.00801959,31.8289103,-87.7201238,#NAME?,48,48,384000,384000,0,368896,0
R18083018527604,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/30/2018 18:50,,,,,32.60740665,-83.80788982,35.3867744,-78.98246641,#NAME?,48,48,384000,384000,0,368896,0
R18083018527733,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/30/2018 18:50,,,,,34.43863408,-84.81779647,37.2528231,-79.89867731,#NAME?,48,48,384000,384000,0,368896,0
R18083018527751,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/30/2018 18:50,,,,,34.35777979,-95.53883939,37.63385486,-91.06380222,#NAME?,48,48,384000,384000,0,368896,0
R18083018527809,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/30/2018 18:50,,,,,36.08511379,-79.87204903,38.65234993,-74.6301835,#NAME?,48,48,384000,384000,0,368896,0
R18083018527912,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/30/2018 18:50,,,,,37.03303139,-96.95230308,40.3596342,-92.36655193,#NAME?,48,48,384000,384000,0,368896,0
R18083104417447,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 4:40,,,,,28.45530103,-95.95089186,31.76660854,-91.81519506,#NAME?,48,48,384000,384000,0,243601,0
R18083104417630,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 4:40,,,,,32.33518905,-90.76150443,35.4221704,-86.21766852,#NAME?,48,48,384000,384000,0,243601,0
R18083104417671,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 4:40,,,,,32.99954935,-91.61916912,36.11968482,-87.06742136,#NAME?,48,48,384000,384000,0,243601,0
R18083104417723,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 4:40,,,,,34.00328465,-88.32754907,36.97771731,-83.57809897,#NAME?,48,48,384000,384000,0,243601,0
R18083104417735,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 4:40,,,,,34.11196369,-89.71308116,37.14626483,-85.01174274,#NAME?,48,48,384000,384000,0,243601,0
R18083104417836,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 4:40,,,,,35.62312676,-92.35403149,38.76425973,-87.65873467,#NAME?,48,48,384000,384000,0,243601,0
R18083104417896,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 4:40,,,,,38.45769364,-105.7417358,42.11469493,-101.5026419,#NAME?,48,48,384000,384000,0,243601,0
R18083104418214,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 4:40,,,,,40.48531113,-86.90875079,43.36427458,-81.57314509,#NAME?,48,48,384000,384000,0,243601,0
R18083106047721,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 6:00,,,,,33.9746549,-88.30908152,36.94841806,-83.56088396,#NAME?,48,48,384000,384000,0,224365,0
R18083106047785,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 6:00,,,,,35.88964458,-79.10855223,38.42061771,-73.85390152,#NAME?,48,48,384000,384000,0,224365,0
R18083106047878,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 6:00,,,,,37.2191288,-78.08053303,39.68772626,-72.67035232,#NAME?,48,48,384000,384000,0,224365,0
R18083106047963,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 6:00,,,,,39.72026042,-106.2693229,43.39701952,-101.9827855,#NAME?,48,48,384000,384000,0,224365,0
R18083106047979,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 6:00,,,,,38.10748544,-97.67997795,41.4614282,-93.05461627,#NAME?,48,48,384000,384000,0,224365,0
R18083106048136,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 6:00,,,,,39.84685208,-81.33397695,42.45935464,-75.80996081,#NAME?,48,48,384000,384000,0,224365,0
R18083106048337,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 6:00,,,,,42.53346816,-96.48773778,45.83306973,-91.45000654,#NAME?,48,48,384000,384000,0,224365,0
R18083106048441,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 6:00,,,,,45.35120441,-103.880538,48.94836726,-99.03601315,#NAME?,48,48,384000,384000,0,224365,0
R18083107137852,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 7:10,,,,,36.87165549,-78.23295139,39.35083119,-72.85974124,#NAME?,48,48,384000,384000,0,224555,0
R18083107137957,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 7:10,,,,,37.95815021,-79.69777091,40.5024507,-74.28437231,#NAME?,48,48,384000,384000,0,224555,0
R18083107137958,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 7:10,,,,,37.98399323,-79.51513533,40.51893259,-74.09202371,#NAME?,48,48,384000,384000,0,224555,0
R18083107138206,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 7:10,,,,,40.89390369,-95.78755887,44.16629997,-90.85346159,#NAME?,48,48,384000,384000,0,224555,0
R18083107138328,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 7:10,,,,,41.71796188,-85.54189622,44.52581708,-80.02156345,#NAME?,48,48,384000,384000,0,224555,0
R18083107138489,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 7:10,,,,,44.11087319,-95.97351451,47.38697147,-90.76025111,#NAME?,48,48,384000,384000,0,224555,0
R18083107138498,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 7:10,,,,,44.14923388,-95.59660483,47.40909028,-90.35798353,#NAME?,48,48,384000,384000,0,224555,0
R18083113117343,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 13:10,,,,,25.75319581,-98.61554267,29.17395433,-94.69240821,#NAME?,48,48,384000,384000,0,126999,0
R18083113117764,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 13:10,,,,,35.11911318,-82.64916624,37.82763331,-77.59359367,#NAME?,48,48,384000,384000,0,126999,0
R18083113117865,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 13:10,,,,,36.24036751,-96.1379453,39.53586912,-91.56804824,#NAME?,48,48,384000,384000,0,126999,0
R18083113118085,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 13:10,,,,,39.35445963,-95.73186969,42.62712467,-90.91861151,#NAME?,48,48,384000,384000,0,126999,0
R18083113118102,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 13:10,,,,,39.59480146,-79.92333021,42.13817795,-74.36412528,#NAME?,48,48,384000,384000,0,126999,0
R18083113118115,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 13:10,,,,,39.68506742,-80.46341899,42.25505487,-74.91811937,#NAME?,48,48,384000,384000,0,126999,0
R18083113118201,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 13:10,,,,,40.73200864,-94.96186731,43.96990302,-89.99867517,#NAME?,48,48,384000,384000,0,126999,0
R18083113118323,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/31/2018 13:10,,,,,42.13806632,-94.69020306,45.3618522,-89.59051599,#NAME?,48,48,384000,384000,0,126999,0
S762096,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/1/2018 14:15,,127159,762096,Flash Flood,36.46991802,-86.395894,39.34506188,-81.38449494,#NAME?,48,48,384000,384000,0,45691,0
S762130,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/1/2018 3:53,,127170,762130,Hail,45.01774844,-98.58413345,48.4034943,-93.43724421,#NAME?,48,48,384000,384000,0,86968,0
S762358,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/1/2018 3:15,,127207,762358,Thunderstorm Wind,30.42743577,-94.6896993,33.68235296,-90.40721146,#NAME?,48,48,384000,384000,0,99316,0
S762596,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/3/2018 15:45,,127227,762596,Hail,43.13172638,-94.47785883,46.3446334,-89.27472077,#NAME?,48,48,384000,384000,0,89727,0
S762785,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/3/2018 1:30,,127249,762785,Thunderstorm Wind,31.35337875,-114.1705097,35.27578784,-110.6519306,#NAME?,48,48,384000,384000,0,66049,0
S762846,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/1/2018 2:41,,127107,762846,Hail,33.37666123,-108.5323953,37.12599943,-104.6852639,#NAME?,48,48,384000,384000,0,114195,0
S762886,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/2/2018 1:14,,127272,762886,Hail,33.03458125,-105.2977206,36.67579106,-101.3198327,#NAME?,48,48,384000,384000,0,199218,0
S762893,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/3/2018 0:32,,127273,762893,Flash Flood,34.67490228,-107.070187,38.37598716,-103.0969811,#NAME?,48,48,384000,384000,0,81645,0
S763194,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/2/2018 2:54,,127310,763194,Thunderstorm Wind,39.375484,-78.0504825,41.82483998,-72.43546923,#NAME?,48,48,384000,384000,0,151850,0
S763232,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/3/2018 23:01,,127315,763232,Thunderstorm Wind,43.64978353,-97.75172331,47.00132399,-92.68438719,#NAME?,48,48,384000,384000,0,536234,0
S763702,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/6/2018 20:32,,127409,763702,Thunderstorm Wind,33.06055124,-89.27790178,36.08095214,-84.62972692,#NAME?,48,48,384000,384000,0,439927,0
S763738,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/7/2018 23:59,,127418,763738,Hail,35.01093473,-106.6885568,38.69916766,-102.6811694,#NAME?,48,48,384000,384000,0,457336,0
S763765,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/8/2018 20:09,,127422,763765,Hail,34.30113424,-107.0065629,38.00004535,-103.0478443,#NAME?,48,48,384000,384000,0,601875,0
S764450,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/11/2018 1:07,,127514,764450,Hail,29.3753532,-97.52661527,32.74333008,-93.40472315,#NAME?,48,48,384000,384000,0,319436,0
S764542,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/10/2018 19:45,,127536,764542,Thunderstorm Wind,31.89521318,-104.1407897,35.49745513,-100.1648187,#NAME?,48,48,384000,384000,0,526994,0
S764826,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/9/2018 22:00,,127573,764826,Flash Flood,34.48219931,-107.6634764,38.20310643,-103.7272643,#NAME?,48,48,384000,384000,0,695851,0
S765067,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/14/2018 1:34,,127597,765067,Thunderstorm Wind,33.14463123,-108.5033283,36.89300524,-104.6646137,#NAME?,48,48,384000,384000,0,310867,0
S765325,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/7/2018 21:15,,127624,765325,Flash Flood,37.28243002,-83.33464644,40.00952747,-78.12929281,#NAME?,48,48,384000,384000,0,587562,0
S766103,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/10/2018 23:28,,127739,766103,Thunderstorm Wind,29.80875698,-88.36354418,32.80684972,-83.8830242,#NAME?,48,48,384000,384000,0,469216,0
S766109,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/6/2018 23:35,,127737,766109,Thunderstorm Wind,29.94373877,-86.36584256,32.8547845,-81.80645041,#NAME?,48,48,384000,384000,0,592285,0
S766117,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/8/2018 21:37,,127738,766117,Thunderstorm Wind,29.46639697,-85.4671945,32.34103961,-80.90530901,#NAME?,48,48,384000,384000,0,726725,0
S766129,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/13/2018 23:55,,127744,766129,Flood,29.85877515,-86.4182707,32.77263689,-81.86587092,#NAME?,48,48,384000,384000,0,426414,0
S766147,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/12/2018 19:27,,127762,766147,Hail,31.43923386,-91.76407299,34.57195958,-87.31321717,#NAME?,48,48,384000,384000,0,525670,0
S766248,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/19/2018 9:35,,127792,766248,Thunderstorm Wind,45.59426007,-100.2317253,49.04785116,-95.13121359,#NAME?,48,48,384000,384000,0,199517,0
S766360,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/18/2018 21:12,,127769,766360,Thunderstorm Wind,34.7409858,-106.6813545,38.42894471,-102.686626,#NAME?,48,48,384000,384000,0,660581,0
S766413,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/19/2018 4:33,,127769,766413,Flash Flood,32.55717173,-105.1501012,36.19363907,-101.1875501,#NAME?,48,48,384000,384000,0,281746,0
S766434,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/20/2018 0:30,,127809,766434,Hail,33.11095854,-106.5330981,36.79412238,-102.606822,#NAME?,48,48,384000,384000,0,472193,0
S766543,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/20/2018 19:55,,127828,766543,Thunderstorm Wind,29.12017324,-86.4466495,32.03987494,-81.93922987,#NAME?,48,48,384000,384000,0,453951,0
S766932,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/7/2018 0:43,,127863,766932,Tornado,39.241968,-100.0205836,42.68701484,-95.43241054,#NAME?,48,48,384000,384000,0,522966,0
S767019,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/16/2018 19:10,,127870,767019,Hail,35.20045739,-86.89558885,38.10501241,-82.00238079,#NAME?,48,48,384000,384000,0,385691,0
S767026,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/18/2018 23:12,,127871,767026,Flash Flood,35.47098603,-86.52279222,38.35722856,-81.59408704,#NAME?,48,48,384000,384000,0,569478,0
S767232,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/17/2018 23:50,,127903,767232,Thunderstorm Wind,39.41988643,-77.98930546,41.86572057,-72.36740227,#NAME?,48,48,384000,384000,0,546702,0
S767262,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/10/2018 20:45,,127914,767262,Thunderstorm Wind,38.36881096,-84.86185806,41.16213473,-79.62683109,#NAME?,48,48,384000,384000,0,588800,0
S767410,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/12/2018 21:31,,127940,767410,Thunderstorm Wind,30.32121408,-96.44065924,33.64476398,-92.23051566,#NAME?,48,48,384000,384000,0,649335,0
S767445,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/6/2018 19:10,,127945,767445,Thunderstorm Wind,31.93179421,-83.83307634,34.71681695,-79.0551694,#NAME?,48,48,384000,384000,0,223009,0
S767475,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/20/2018 23:30,,127952,767475,Thunderstorm Wind,31.03396333,-94.4789256,34.27830779,-90.15542928,#NAME?,48,48,384000,384000,0,453277,0
S767497,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/9/2018 21:42,,127961,767497,Thunderstorm Wind,32.03208857,-84.20381496,34.83335939,-79.43259154,#NAME?,48,48,384000,384000,0,697750,0
S767590,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/20/2018 2:48,,127978,767590,Thunderstorm Wind,33.351598,-94.87956362,36.60414858,-90.43841737,#NAME?,48,48,384000,384000,0,325474,0
S767595,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/11/2018 20:05,,127607,767595,Flash Flood,39.61491065,-77.42392895,42.02980925,-71.75955198,#NAME?,48,48,384000,384000,0,574309,0
S767718,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/7/2018 21:30,,127996,767718,Thunderstorm Wind,25.44225452,-84.23840051,28.29147374,-79.86331127,#NAME?,48,48,384000,384000,0,599741,0
S767827,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/1/2018 23:45,,128020,767827,Lightning,35.75489175,-81.79967924,38.41846434,-76.66011137,#NAME?,48,48,384000,384000,0,204988,0
S767888,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/2/2018 21:50,,128029,767888,Thunderstorm Wind,35.45066882,-82.08866318,38.13022199,-76.98496923,#NAME?,48,48,384000,384000,0,107756,0
S768085,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/12/2018 1:39,,128072,768085,Thunderstorm Wind,45.32392711,-113.4264454,49.25489374,-109.2331056,#NAME?,48,48,384000,384000,0,284454,0
S768094,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/8/2018 0:04,,128067,768094,Thunderstorm Wind,30.1397596,-92.43490417,33.3055947,-88.08351285,#NAME?,48,48,384000,384000,0,449033,0
S768252,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/9/2018 3:18,,127973,768252,Thunderstorm Wind,31.41275481,-113.6237401,35.31920899,-110.0789322,#NAME?,48,48,384000,384000,0,325874,0
S768254,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/23/2018 15:10,,128010,768254,Flash Flood,44.87864576,-106.9907843,48.59021969,-102.3890441,#NAME?,48,48,384000,384000,0,106631,0
S768418,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/16/2018 21:39,,128141,768418,Thunderstorm Wind,31.52043172,-91.29347162,34.63329936,-86.81982344,#NAME?,48,48,384000,384000,0,620837,0
S768431,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/17/2018 22:03,,128141,768431,Tornado,30.81786935,-92.28896108,33.97482861,-87.89406323,#NAME?,48,48,384000,384000,0,680779,0
S768448,lght/2018/SEVIR_LGHT_ALLEVENTS_2018_0801_0901.h5,0,lght,8/18/2018 21:30,,128141,768448,Thunderstorm Wind,29.72517549,-91.44453376,32.85250567,-87.07971902,#NAME?,48,48,384000,384000,0,660835,0
